,cw_type+fold,80413,80703,81202,81203,81302,81303,81403,82403,84613,84803,85002,85003,85203,85223,85233,99999
0,bl015_fold_0,1.952865599163898,1.4174711788171042,3.2107176371667374,1.0,1.0075583243107034,2.698107891607245,1.0,3.284825609320459,2.3160884020737615,2.5493191549213723,1.0386073883146651,1.0,1.0,3.117032153089414,3.1930180600673364,1.0
1,bl015_fold_1,1.952919607967346,1.4175251876205521,3.210771645970185,1.0,1.0076123331141515,2.6981619004106934,1.0,3.2848796181239073,2.3161424108772097,2.553992109581115,1.0386613971181133,1.0,1.0,3.108988951660243,3.18433838890203,1.0
2,bl015_fold_2,1.952919607967346,1.4175251876205521,3.2018826985529394,1.0,1.0085990130165965,2.6981619004106934,1.0,3.2753101671077567,2.31979872208032,2.553992109581115,1.0386613971181133,1.0,1.0,3.108988951660243,3.1930720688707845,1.0
3,bl015_fold_3,1.952919607967346,1.4175251876205521,3.2018826985529394,1.0,1.0085990130165965,2.6928285544353305,1.0,3.2848796181239073,2.31979872208032,2.5493731637248205,1.039679208910814,1.0,1.0,3.1170861618928623,3.1930720688707845,1.0
4,bl015_fold_4,1.952919607967346,1.4160404063529728,3.2018826985529394,1.0,1.0085990130165965,2.6928285544353305,1.0,3.2848796181239073,2.31979872208032,2.5493731637248205,1.039679208910814,1.0,1.0,3.1170861618928623,3.1930720688707845,1.0
5,bl015_fold_5,1.950384752364158,1.4160404063529728,3.210771645970185,1.0,1.0085990130165965,2.6928285544353305,1.0,3.2848796181239073,2.31979872208032,2.5493731637248205,1.039679208910814,1.0,1.0,3.1170861618928623,3.1930720688707845,1.0
6,bl1_fold_0,3.8499855840497794,3.3145911637029855,5.107837622052618,2.504486779559357,2.9046783091965844,4.5952278764931265,2.034813674196981,5.181945594206341,4.213208386959643,4.446439139807254,2.9357273732005464,1.0,2.4281624003772477,5.014152137975295,5.090138044953218,2.650081961330569
7,bl1_fold_1,3.8500395928532276,3.314645172506433,5.1078916308560665,2.5045407883628052,2.9047323180000326,4.595281885296575,2.034867683000429,5.181999603009788,4.213262395763091,4.451112094466996,2.9357813820039946,1.0,2.428216409180696,5.006108936546124,5.081458373787911,2.6501359701340172
8,bl1_fold_2,3.8500395928532276,3.314645172506433,5.099002683438821,2.503880068153767,2.905718997902478,4.595281885296575,2.034867683000429,5.1724301519936375,4.216918706966202,4.451112094466996,2.9357813820039946,1.0,2.428216409180696,5.006108936546124,5.090192053756666,2.6509007885269393
9,bl1_fold_3,3.8500395928532276,3.314645172506433,5.099002683438821,2.503880068153767,2.905718997902478,4.589948539321212,2.034867683000429,5.181999603009788,4.216918706966202,4.446493148610702,2.9367991937966953,1.0,2.427604226731213,5.0142061467787435,5.090192053756666,2.6509007885269393
10,bl1_fold_4,3.8500395928532276,3.313160391238854,5.099002683438821,2.5045407883628052,2.905718997902478,4.589948539321212,2.034867683000429,5.181999603009788,4.216918706966202,4.446493148610702,2.9367991937966953,1.0,2.427604226731213,5.0142061467787435,5.090192053756666,2.6509007885269393
11,bl1_fold_5,3.8475047372500395,3.313160391238854,5.1078916308560665,2.5045407883628052,2.905718997902478,4.589948539321212,2.034867683000429,5.181999603009788,4.216918706966202,4.446493148610702,2.9367991937966953,1.0,2.428216409180696,5.0142061467787435,5.090192053756666,2.6501359701340172
12,skl_fold_0,2.937024111675127,1.7194465081723627,10.33203125,0.7648298083278255,1.1412105522682445,6.188168449197861,0.478176652892562,11.126802884615385,4.22331204379562,5.332661290322581,1.1771998982706002,0.15541062315337092,0.7086267605633803,9.408028455284553,10.150767543859649,0.8846999235474006
13,skl_fold_1,2.9371827411167515,1.7195393759286777,10.332589285714286,0.7648711169861203,1.1412721893491125,6.188502673796791,0.47820247933884297,11.127403846153847,4.223540145985401,5.357638888888889,1.177263479145473,0.15541901692183724,0.708665033680343,9.33266129032258,10.06304347826087,0.8847477064220184
14,skl_fold_2,2.9371827411167515,1.7195393759286777,10.241150442477876,0.7643659180977543,1.1423988153998026,6.188502673796791,0.47820247933884297,11.021428571428572,4.239010989010989,5.357638888888889,1.177263479145473,0.15539814690479387,0.708665033680343,9.33266129032258,10.151315789473685,0.885424636572303
15,skl_fold_3,2.9371827411167515,1.7195393759286777,10.241150442477876,0.7643659180977543,1.1423988153998026,6.155585106382978,0.47820247933884297,11.127403846153847,4.239010989010989,5.332949308755761,1.1784623217922607,0.15539814690479387,0.7082313341493268,9.408536585365853,10.151315789473685,0.885424636572303
16,skl_fold_4,2.9371827411167515,1.7169881305637982,10.241150442477876,0.7648711169861203,1.1423988153998026,6.155585106382978,0.47820247933884297,11.127403846153847,4.239010989010989,5.332949308755761,1.1784623217922607,0.15539814690479387,0.7082313341493268,9.408536585365853,10.151315789473685,0.885424636572303
17,skl_fold_5,2.929746835443038,1.7169881305637982,10.332589285714286,0.7648711169861203,1.1423988153998026,6.155585106382978,0.47820247933884297,11.127403846153847,4.239010989010989,5.332949308755761,1.1784623217922607,0.15539814690479387,0.708665033680343,9.408536585365853,10.151315789473685,0.8847477064220184
